Label,Earthquake id,Step id,Step total time,Non_io_time,IO time
PFS,6,29,2.02,1.73,0.29
PFS,6,30,2.01,1.72,0.29
PFS,6,31,2.05,1.76,0.29
PFS,6,32,3.9,1.75,2.15
PFS,6,33,2.08,1.72,0.36
PFS,6,34,2.08,1.79,0.29
PFS,6,35,2.09,1.8,0.29
PFS,6,36,2.11,1.83,0.28
PFS,6,37,2.02,1.73,0.29
PFS,6,38,2.18,1.72,0.46
PFS,6,39,2.01,1.72,0.29
PFS,6,40,2.47,1.83,0.64
PFS,6,41,2.01,1.72,0.29
PFS,6,42,2.24,1.83,0.41
PFS,6,43,2.06,1.73,0.33
PFS,6,44,2.23,1.95,0.28
PFS,6,45,2.05,1.76,0.29
PFS,6,46,6.12,1.76,4.36
PFS,6,47,15.0,1.72,13.28
PFS,6,48,7.99,1.74,6.25
PFS,6,49,5.57,1.78,3.79
PFS,6,50,2.46,1.72,0.74
PFS,6,51,2.01,1.73,0.28
PFS,6,52,2.02,1.73,0.29
PFS,6,53,2.09,1.72,0.37
PFS,6,54,2.01,1.73,0.28
PFS,6,55,2.0,1.72,0.28
PFS,6,56,2.1,1.81,0.29
PFS,6,57,3.99,1.72,2.27
PFS,6,58,2.03,1.75,0.28
PFS,6,59,2.06,1.72,0.34
PFS,6,60,2.05,1.77,0.28
PFS,6,61,2.03,1.75,0.28
PFS,6,62,2.03,1.75,0.28
PFS,6,63,2.01,1.73,0.28
PFS,6,64,2.07,1.78,0.29
PFS,6,65,2.21,1.76,0.45
PFS,6,66,2.12,1.77,0.35
PFS,6,67,2.01,1.74,0.27
PFS,6,68,3.2,1.73,1.47
PFS,6,69,2.01,1.73,0.28
PFS,6,70,2.01,1.72,0.29
PFS,6,71,2.0,1.72,0.28
PFS,6,72,2.1,1.72,0.38
PFS,6,73,6.1,1.74,4.36
PFS,6,74,2.16,1.72,0.44
PFS,6,75,2.02,1.72,0.3
PFS,6,76,2.01,1.73,0.28
PFS,6,77,2.01,1.73,0.28
PFS,6,78,2.01,1.73,0.28
PFS,6,79,2.12,1.74,0.38
PFS,6,80,2.02,1.74,0.28
PFS,6,81,2.04,1.76,0.28
PFS,6,82,2.05,1.77,0.28
PFS,6,83,2.02,1.74,0.28
PFS,6,84,2.17,1.89,0.28
PFS,6,85,2.15,1.73,0.42
PFS,6,86,2.01,1.73,0.28
PFS,6,87,2.0,1.73,0.27
PFS,6,88,2.01,1.73,0.28
PFS,6,89,2.01,1.74,0.27
PFS,6,90,2.13,1.86,0.27
PFS,6,91,2.01,1.73,0.28
PFS,6,92,2.99,1.73,1.26
PFS,6,93,2.13,1.86,0.27
PFS,6,94,2.32,1.73,0.59
PFS,6,95,2.0,1.72,0.28
PFS,6,96,2.0,1.72,0.28
PFS,6,97,2.03,1.75,0.28
PFS,6,98,2.41,1.72,0.69
PFS,6,99,2.33,1.72,0.61
PFS,6,100,2.04,1.73,0.31
PFS,6,101,2.02,1.74,0.28
PFS,6,102,2.02,1.74,0.28
PFS,6,103,2.02,1.74,0.28
PFS,6,104,2.02,1.74,0.28
PFS,6,105,2.15,1.79,0.36
PFS,6,106,2.03,1.76,0.27
PFS,6,107,2.23,1.97,0.26
PFS,6,108,2.59,1.72,0.87
PFS,6,109,2.0,1.73,0.27
PFS,6,110,2.01,1.74,0.27
PFS,6,111,8.11,1.74,6.37
PFS,6,112,22.37,1.74,20.63
PFS,6,113,2.26,1.73,0.53
PFS,6,114,2.01,1.73,0.28
PFS,6,115,2.19,1.79,0.4
PFS,6,116,2.02,1.75,0.27
PFS,6,117,2.06,1.75,0.31
PFS,6,118,2.07,1.75,0.32
PFS,6,119,2.01,1.73,0.28
PFS,6,120,2.2,1.92,0.28
PFS,6,121,2.01,1.74,0.27
PFS,6,122,2.0,1.73,0.27
PFS,6,123,2.01,1.74,0.27
PFS,6,124,2.28,1.72,0.56
PFS,6,125,2.0,1.73,0.27
PFS,6,126,2.0,1.73,0.27
PFS,6,127,4.86,1.73,3.13
PFS,6,128,2.01,1.73,0.28
PFS,6,129,2.0,1.73,0.27
PFS,6,130,2.0,1.72,0.28
PFS,6,131,2.1,1.72,0.38
PFS,6,132,2.01,1.73,0.28
PFS,6,133,,,1.43
PFS,7,1,2.94,1.81,1.13
PFS,7,2,2.04,1.77,0.27
PFS,7,3,12.31,1.77,10.54
PFS,7,4,2.52,1.74,0.78
PFS,7,5,2.07,1.8,0.27
PFS,7,6,2.08,1.8,0.28
PFS,7,7,2.14,1.77,0.37
PFS,7,8,2.19,1.75,0.44
PFS,7,9,2.02,1.74,0.28
PFS,7,10,2.14,1.83,0.31
PFS,7,11,2.02,1.73,0.29
PFS,7,12,2.06,1.77,0.29
PFS,7,13,2.09,1.8,0.29
PFS,7,14,2.12,1.74,0.38
PFS,7,15,2.18,1.9,0.28
PFS,7,16,2.05,1.76,0.29
PFS,7,17,2.03,1.74,0.29
PFS,7,18,2.13,1.75,0.38
PFS,7,19,2.03,1.74,0.29
PFS,7,20,2.21,1.76,0.45
PFS,7,21,2.11,1.83,0.28
PFS,7,22,2.07,1.78,0.29
PFS,7,23,2.45,1.74,0.71
PFS,7,24,2.07,1.78,0.29
PFS,7,25,7.84,1.76,6.08
PFS,7,26,9.95,1.75,8.2
PFS,7,27,2.79,1.73,1.06
PFS,7,28,2.09,1.81,0.28
PFS,7,29,2.08,1.79,0.29
PFS,7,30,2.18,1.9,0.28
PFS,7,31,2.03,1.74,0.29
PFS,7,32,2.17,1.89,0.28
PFS,7,33,2.19,1.74,0.45
PFS,7,34,2.02,1.73,0.29
PFS,7,35,2.04,1.75,0.29
PFS,7,36,2.11,1.82,0.29
PFS,7,37,2.38,1.76,0.62
PFS,7,38,2.05,1.76,0.29
PFS,7,39,2.04,1.75,0.29
PFS,7,40,2.15,1.77,0.38
PFS,7,41,2.01,1.72,0.29
PFS,7,42,2.02,1.73,0.29
PFS,7,43,9.34,1.77,7.57
PFS,7,44,10.52,1.75,8.77
PFS,7,45,2.33,1.74,0.59
PFS,7,46,2.07,1.72,0.35
PFS,7,47,2.02,1.73,0.29
PFS,7,48,2.02,1.73,0.29
PFS,7,49,2.01,1.72,0.29
PFS,7,50,2.29,1.92,0.37
PFS,7,51,2.75,1.72,1.03
PFS,7,52,2.27,1.99,0.28
PFS,7,53,2.12,1.75,0.37
PFS,7,54,2.02,1.74,0.28
PFS,7,55,2.09,1.8,0.29
PFS,7,56,2.02,1.74,0.28
PFS,7,57,2.03,1.75,0.28
PFS,7,58,2.03,1.75,0.28
PFS,7,59,2.09,1.75,0.34
PFS,7,60,2.04,1.76,0.28
PFS,7,61,2.04,1.76,0.28
PFS,7,62,2.02,1.74,0.28
PFS,7,63,2.15,1.87,0.28
PFS,7,64,2.2,1.74,0.46
PFS,7,65,2.0,1.72,0.28
PFS,7,66,2.06,1.73,0.33
PFS,7,67,2.01,1.73,0.28
PFS,7,68,2.0,1.72,0.28
PFS,7,69,2.0,1.73,0.27
PFS,7,70,3.09,1.73,1.36
PFS,7,71,2.08,1.72,0.36
PFS,7,72,2.19,1.74,0.45
PFS,7,73,2.01,1.74,0.27
PFS,7,74,2.03,1.76,0.27
PFS,7,75,2.0,1.72,0.28
PFS,7,76,2.04,1.76,0.28
PFS,7,77,2.02,1.74,0.28
PFS,7,78,2.06,1.78,0.28
PFS,7,79,2.07,1.73,0.34
PFS,7,80,2.2,1.74,0.46
PFS,7,81,2.09,1.81,0.28
PFS,7,82,2.03,1.76,0.27
PFS,7,83,2.02,1.74,0.28
PFS,7,84,2.0,1.73,0.27
PFS,7,85,2.12,1.76,0.36
PFS,7,86,2.01,1.73,0.28
PFS,7,87,2.44,2.06,0.38
PFS,7,88,2.0,1.73,0.27
PFS,7,89,2.26,1.99,0.27
PFS,7,90,2.07,1.8,0.27
PFS,7,91,2.15,1.88,0.27
PFS,7,92,2.12,1.73,0.39
PFS,7,93,2.0,1.73,0.27
PFS,7,94,1.99,1.72,0.27
PFS,7,95,2.0,1.73,0.27
PFS,7,96,2.0,1.73,0.27
PFS,7,97,2.08,1.82,0.26
PFS,7,98,2.32,1.73,0.59
PFS,7,99,2.25,1.75,0.5
PFS,7,100,2.02,1.73,0.29
PFS,7,101,2.11,1.75,0.36
PFS,7,102,2.0,1.74,0.26
PFS,7,103,2.01,1.74,0.27
PFS,7,104,5.58,1.75,3.83
PFS,7,105,21.87,1.73,20.14
PFS,7,106,2.21,1.72,0.49
PFS,7,107,2.0,1.73,0.27
PFS,7,108,2.0,1.74,0.26
PFS,7,109,2.34,2.08,0.26
PFS,7,110,1.99,1.72,0.27
PFS,7,111,2.12,1.75,0.37
PFS,7,112,2.0,1.73,0.27
PFS,7,113,2.01,1.74,0.27
PFS,7,114,2.01,1.74,0.27
PFS,7,115,2.01,1.74,0.27
PFS,7,116,2.03,1.76,0.27
PFS,7,117,2.07,1.81,0.26
PFS,7,118,2.08,1.74,0.34
PFS,7,119,2.31,2.05,0.26
PFS,7,120,2.02,1.75,0.27
PFS,7,121,2.0,1.73,0.27
PFS,7,122,2.02,1.76,0.26
PFS,7,123,2.0,1.74,0.26
PFS,7,124,2.07,1.74,0.33
PFS,7,125,2.0,1.74,0.26
PFS,7,126,2.0,1.74,0.26
PFS,7,127,17.86,1.75,16.11
PFS,7,128,3.73,1.74,1.99
PFS,7,129,2.01,1.75,0.26
PFS,7,130,2.23,1.74,0.49
PFS,7,131,2.06,1.73,0.33
PFS,7,132,2.11,1.85,0.26
PFS,7,133,,,0.27
PFS,8,1,2.61,1.92,0.69
PFS,8,2,2.03,1.76,0.27
PFS,8,3,2.0,1.73,0.27
PFS,8,4,2.05,1.73,0.32
PFS,8,5,2.08,1.8,0.28
PFS,8,6,2.14,1.86,0.28
PFS,8,7,4.12,1.73,2.39
PFS,8,8,2.12,1.85,0.27
PFS,8,9,2.14,1.86,0.28
PFS,8,10,2.18,1.87,0.31
PFS,8,11,3.25,1.79,1.46
PFS,8,12,2.04,1.76,0.28
PFS,8,13,2.02,1.73,0.29
PFS,8,14,2.35,1.75,0.6
PFS,8,15,2.01,1.73,0.28
PFS,8,16,2.08,1.79,0.29
PFS,8,17,2.26,1.98,0.28
PFS,8,18,2.09,1.81,0.28
PFS,8,19,2.16,1.88,0.28
PFS,8,20,2.11,1.74,0.37
PFS,8,21,2.03,1.74,0.29
PFS,8,22,2.05,1.76,0.29
PFS,8,23,2.02,1.73,0.29
PFS,8,24,2.04,1.76,0.28
PFS,8,25,2.05,1.76,0.29
PFS,8,26,2.11,1.82,0.29
PFS,8,27,2.12,1.74,0.38
PFS,8,28,2.07,1.79,0.28
PFS,8,29,2.01,1.73,0.28
PFS,8,30,2.01,1.72,0.29
PFS,8,31,2.04,1.76,0.28
PFS,8,32,4.02,1.74,2.28
PFS,8,33,2.12,1.74,0.38
PFS,8,34,2.14,1.76,0.38
PFS,8,35,2.08,1.79,0.29
PFS,8,36,2.22,1.94,0.28
PFS,8,37,2.06,1.78,0.28
PFS,8,38,2.01,1.73,0.28
PFS,8,39,2.34,1.73,0.61
PFS,8,40,2.1,1.72,0.38
PFS,8,41,2.05,1.77,0.28
PFS,8,42,2.71,1.85,0.86
PFS,8,43,2.09,1.81,0.28
PFS,8,44,2.02,1.74,0.28
PFS,8,45,2.05,1.77,0.28
PFS,8,46,3.48,1.79,1.69
PFS,8,47,2.04,1.75,0.29
PFS,8,48,2.03,1.75,0.28
PFS,8,49,2.04,1.76,0.28
PFS,8,50,2.02,1.74,0.28
PFS,8,51,2.06,1.79,0.27
PFS,8,52,2.01,1.73,0.28
PFS,8,53,2.08,1.73,0.35
PFS,8,54,2.48,1.83,0.65
PFS,8,55,2.09,1.79,0.3
PFS,8,56,2.15,1.88,0.27
PFS,8,57,2.02,1.75,0.27
PFS,8,58,2.03,1.76,0.27
PFS,8,59,3.12,1.75,1.37
PFS,8,60,2.16,1.9,0.26
PFS,8,61,2.0,1.73,0.27
PFS,8,62,2.0,1.73,0.27
PFS,8,63,12.29,1.73,10.56
PFS,8,64,3.37,1.75,1.62
PFS,8,65,2.01,1.74,0.27
PFS,8,66,2.11,1.75,0.36
PFS,8,67,2.04,1.77,0.27
PFS,8,68,2.12,1.85,0.27
PFS,8,69,2.01,1.74,0.27
PFS,8,70,2.02,1.75,0.27
PFS,8,71,2.04,1.77,0.27
PFS,8,72,2.23,1.77,0.46
PFS,8,73,2.01,1.74,0.27
PFS,8,74,2.13,1.87,0.26
PFS,8,75,2.15,1.89,0.26
PFS,8,76,2.16,1.72,0.44
PFS,8,77,1.99,1.72,0.27
PFS,8,78,2.0,1.73,0.27
PFS,8,79,2.06,1.73,0.33
PFS,8,80,1.99,1.72,0.27
PFS,8,81,2.07,1.81,0.26
PFS,8,82,2.29,1.73,0.56
PFS,8,83,2.0,1.73,0.27
PFS,8,84,2.01,1.74,0.27
PFS,8,85,2.07,1.74,0.33
PFS,8,86,2.01,1.74,0.27
PFS,8,87,2.0,1.74,0.26
PFS,8,88,2.02,1.75,0.27
PFS,8,89,2.02,1.75,0.27
PFS,8,90,2.44,1.76,0.68
PFS,8,91,2.14,1.88,0.26
PFS,8,92,2.15,1.75,0.4
PFS,8,93,2.04,1.77,0.27
PFS,8,94,2.0,1.73,0.27
PFS,8,95,2.26,2.0,0.26
PFS,8,96,2.0,1.73,0.27
PFS,8,97,2.0,1.73,0.27
PFS,8,98,2.59,1.73,0.86
PFS,8,99,2.01,1.75,0.26
PFS,8,100,2.02,1.73,0.29
PFS,8,101,2.0,1.73,0.27
PFS,8,102,2.06,1.8,0.26
PFS,8,103,2.58,1.72,0.86
PFS,8,104,2.0,1.73,0.27
PFS,8,105,2.12,1.72,0.4
PFS,8,106,2.22,1.73,0.49
PFS,8,107,2.0,1.73,0.27
PFS,8,108,2.12,1.74,0.38
PFS,8,109,2.0,1.73,0.27
PFS,8,110,2.35,1.76,0.59
PFS,8,111,12.77,1.78,10.99
PFS,8,112,22.36,1.74,20.62
PFS,8,113,10.33,1.74,8.59
PFS,8,114,2.27,1.75,0.52
PFS,8,115,2.0,1.74,0.26
PFS,8,116,2.06,1.79,0.27
PFS,8,117,2.0,1.73,0.27
PFS,8,118,2.29,1.78,0.51
PFS,8,119,2.01,1.74,0.27
PFS,8,120,2.02,1.76,0.26
PFS,8,121,2.03,1.76,0.27
PFS,8,122,2.0,1.73,0.27
PFS,8,123,2.03,1.76,0.27
PFS,8,124,30.43,1.76,28.67
PFS,8,125,2.07,1.73,0.34
PFS,8,126,2.01,1.74,0.27
PFS,8,127,2.01,1.74,0.27
PFS,8,128,2.32,1.76,0.56
PFS,8,129,2.02,1.75,0.27
PFS,8,130,2.03,1.77,0.26
PFS,8,131,2.08,1.73,0.35
PFS,8,132,1.99,1.73,0.26
PFS,8,133,,,0.26
PFS,9,1,2.56,1.87,0.69
PFS,9,2,2.09,1.82,0.27
PFS,9,3,12.44,1.79,10.65
PFS,9,4,2.93,1.74,1.19
PFS,9,5,2.05,1.78,0.27
PFS,9,6,2.06,1.78,0.28
PFS,9,7,2.1,1.75,0.35
PFS,9,8,2.13,1.77,0.36
PFS,9,9,2.02,1.74,0.28
PFS,9,10,2.11,1.8,0.31
PFS,9,11,2.02,1.74,0.28
PFS,9,12,2.04,1.75,0.29
PFS,9,13,2.16,1.88,0.28
PFS,9,14,2.29,1.74,0.55
PFS,9,15,2.14,1.86,0.28
PFS,9,16,2.04,1.75,0.29
PFS,9,17,2.07,1.78,0.29
PFS,9,18,2.06,1.78,0.28
PFS,9,19,2.03,1.74,0.29
PFS,9,20,2.08,1.75,0.33
PFS,9,21,2.17,1.89,0.28
PFS,9,22,2.05,1.77,0.28
PFS,9,23,2.07,1.78,0.29
PFS,9,24,2.05,1.75,0.3
PFS,9,25,8.02,1.76,6.26
PFS,9,26,10.87,1.74,9.13
PFS,9,27,2.49,1.75,0.74
PFS,9,28,2.01,1.72,0.29
PFS,9,29,2.49,1.87,0.62
PFS,9,30,2.02,1.73,0.29
PFS,9,31,2.02,1.74,0.28
PFS,9,32,2.12,1.83,0.29
PFS,9,33,2.11,1.77,0.34
PFS,9,34,2.03,1.74,0.29
PFS,9,35,2.04,1.75,0.29
PFS,9,36,3.38,1.79,1.59
PFS,9,37,2.03,1.74,0.29
PFS,9,38,2.06,1.77,0.29
PFS,9,39,2.02,1.73,0.29
PFS,9,40,2.1,1.73,0.37
PFS,9,41,2.01,1.72,0.29
PFS,9,42,2.02,1.73,0.29
PFS,9,43,2.03,1.74,0.29
PFS,9,44,2.23,1.83,0.4
PFS,9,45,2.09,1.8,0.29
PFS,9,46,2.77,1.74,1.03
PFS,9,47,9.24,1.74,7.5
PFS,9,48,15.4,1.73,13.67
PFS,9,49,4.05,1.74,2.31
PFS,9,50,2.05,1.76,0.29
PFS,9,51,2.12,1.83,0.29
PFS,9,52,2.1,1.81,0.29
PFS,9,53,2.11,1.75,0.36
PFS,9,54,2.08,1.79,0.29
PFS,9,55,2.07,1.79,0.28
PFS,9,56,2.03,1.74,0.29
PFS,9,57,2.03,1.75,0.28
PFS,9,58,2.02,1.74,0.28
PFS,9,59,3.44,1.73,1.71
PFS,9,60,2.07,1.79,0.28
PFS,9,61,2.01,1.74,0.27
PFS,9,62,2.03,1.73,0.3
PFS,9,63,2.02,1.74,0.28
PFS,9,64,2.39,1.73,0.66
PFS,9,65,5.38,1.73,3.65
PFS,9,66,2.19,1.73,0.46
PFS,9,67,2.0,1.72,0.28
PFS,9,68,2.01,1.73,0.28
PFS,9,69,2.02,1.74,0.28
PFS,9,70,2.02,1.74,0.28
PFS,9,71,2.03,1.75,0.28
PFS,9,72,2.15,1.77,0.38
PFS,9,73,2.16,1.89,0.27
PFS,9,74,2.02,1.74,0.28
PFS,9,75,2.02,1.75,0.27
PFS,9,76,2.07,1.8,0.27
PFS,9,77,2.07,1.8,0.27
PFS,9,78,2.13,1.85,0.28
PFS,9,79,2.11,1.74,0.37
PFS,9,80,2.05,1.77,0.28
PFS,9,81,2.06,1.79,0.27
PFS,9,82,2.02,1.74,0.28
PFS,9,83,2.05,1.74,0.31
PFS,9,84,2.07,1.74,0.33
PFS,9,85,3.82,1.73,2.09
PFS,9,86,2.08,1.81,0.27
PFS,9,87,2.01,1.74,0.27
PFS,9,88,2.03,1.76,0.27
PFS,9,89,2.02,1.73,0.29
PFS,9,90,2.0,1.73,0.27
PFS,9,91,2.0,1.73,0.27
PFS,9,92,5.52,1.74,3.78
PFS,9,93,3.0,1.77,1.23
PFS,9,94,2.01,1.74,0.27
PFS,9,95,2.18,1.75,0.43
PFS,9,96,2.09,1.83,0.26
PFS,9,97,2.02,1.75,0.27
PFS,9,98,2.1,1.74,0.36
PFS,9,99,2.0,1.73,0.27
PFS,9,100,2.02,1.73,0.29
PFS,9,101,2.16,1.74,0.42
PFS,9,102,2.0,1.73,0.27
PFS,9,103,2.07,1.81,0.26
PFS,9,104,2.0,1.73,0.27
PFS,9,105,2.06,1.74,0.32
PFS,9,106,1.99,1.73,0.26
PFS,9,107,2.2,1.94,0.26
PFS,9,108,2.02,1.76,0.26
PFS,9,109,2.01,1.74,0.27
PFS,9,110,2.0,1.73,0.27
PFS,9,111,2.08,1.73,0.35
PFS,9,112,2.09,1.83,0.26
PFS,9,113,2.01,1.74,0.27
PFS,9,114,2.03,1.76,0.27
PFS,9,115,2.0,1.73,0.27
PFS,9,116,2.05,1.78,0.27
PFS,9,117,2.04,1.77,0.27
PFS,9,118,5.49,1.75,3.74
PFS,9,119,15.97,1.73,14.24
PFS,9,120,6.51,1.73,4.78
PFS,9,121,14.07,1.76,12.31
PFS,9,122,2.64,1.75,0.89
PFS,9,123,2.0,1.74,0.26
PFS,9,124,2.11,1.77,0.34
PFS,9,125,2.01,1.75,0.26
PFS,9,126,2.09,1.74,0.35
PFS,9,127,2.02,1.73,0.29
PFS,9,128,1.99,1.73,0.26
PFS,9,129,2.01,1.75,0.26
PFS,9,130,2.01,1.75,0.26
PFS,9,131,2.23,1.73,0.5
PFS,9,132,2.03,1.74,0.29
PFS,9,133,,,0.26
PFS,10,1,2.46,1.78,0.68
PFS,10,2,2.03,1.78,0.25
PFS,10,3,2.01,1.74,0.27
PFS,10,4,2.05,1.78,0.27
PFS,10,5,2.01,1.74,0.27
PFS,10,6,2.09,1.81,0.28
PFS,10,7,3.29,1.72,1.57
PFS,10,8,2.11,1.84,0.27
PFS,10,9,2.17,1.89,0.28
PFS,10,10,2.18,1.88,0.3
PFS,10,11,2.55,1.84,0.71
PFS,10,12,2.03,1.74,0.29
PFS,10,13,2.02,1.74,0.28
PFS,10,14,2.28,1.74,0.54
PFS,10,15,2.01,1.73,0.28
PFS,10,16,2.15,1.87,0.28
PFS,10,17,2.03,1.75,0.28
PFS,10,18,2.05,1.77,0.28
PFS,10,19,2.06,1.79,0.27
PFS,10,20,2.19,1.72,0.47
PFS,10,21,2.04,1.76,0.28
PFS,10,22,2.01,1.72,0.29
PFS,10,23,2.02,1.73,0.29
PFS,10,24,2.02,1.73,0.29
PFS,10,25,2.06,1.77,0.29
PFS,10,26,2.2,1.83,0.37
PFS,10,27,2.15,1.74,0.41
PFS,10,28,2.03,1.75,0.28
PFS,10,29,2.02,1.74,0.28
PFS,10,30,2.01,1.73,0.28
PFS,10,31,2.03,1.74,0.29
PFS,10,32,2.03,1.74,0.29
PFS,10,33,11.24,1.75,9.49
PFS,10,34,2.33,1.72,0.61
PFS,10,35,2.01,1.73,0.28
PFS,10,36,2.01,1.73,0.28
PFS,10,37,2.01,1.72,0.29
PFS,10,38,2.02,1.73,0.29
PFS,10,39,2.11,1.83,0.28
PFS,10,40,2.07,1.72,0.35
PFS,10,41,2.15,1.87,0.28
PFS,10,42,2.06,1.78,0.28
PFS,10,43,2.04,1.77,0.27
PFS,10,44,3.89,1.76,2.13
PFS,10,45,2.02,1.74,0.28
PFS,10,46,2.19,1.75,0.44
PFS,10,47,2.03,1.74,0.29
PFS,10,48,2.0,1.72,0.28
PFS,10,49,2.02,1.73,0.29
PFS,10,50,2.02,1.74,0.28
PFS,10,51,2.17,1.9,0.27
PFS,10,52,2.59,1.73,0.86
PFS,10,53,2.94,1.74,1.2
PFS,10,54,2.01,1.73,0.28
PFS,10,55,2.02,1.74,0.28
PFS,10,56,2.12,1.85,0.27
PFS,10,57,2.47,1.88,0.59
PFS,10,58,2.0,1.72,0.28
PFS,10,59,2.07,1.72,0.35
PFS,10,60,2.02,1.74,0.28
PFS,10,61,2.46,1.72,0.74
PFS,10,62,2.0,1.72,0.28
PFS,10,63,2.0,1.72,0.28
PFS,10,64,2.08,1.81,0.27
PFS,10,65,2.0,1.73,0.27
PFS,10,66,2.7,1.74,0.96
PFS,10,67,2.02,1.74,0.28
PFS,10,68,2.02,1.74,0.28
PFS,10,69,2.05,1.77,0.28
PFS,10,70,2.01,1.73,0.28
PFS,10,71,2.04,1.76,0.28
PFS,10,72,2.24,1.74,0.5
PFS,10,73,2.05,1.78,0.27
PFS,10,74,2.07,1.78,0.29
PFS,10,75,2.01,1.74,0.27
PFS,10,76,1.99,1.73,0.26
PFS,10,77,2.57,1.85,0.72
PFS,10,78,2.0,1.73,0.27
PFS,10,79,2.13,1.73,0.4
PFS,10,80,2.0,1.72,0.28
PFS,10,81,2.06,1.72,0.34
PFS,10,82,1.99,1.72,0.27
PFS,10,83,2.07,1.8,0.27
PFS,10,84,2.15,1.88,0.27
PFS,10,85,2.5,1.73,0.77
PFS,10,86,2.0,1.73,0.27
PFS,10,87,2.0,1.73,0.27
PFS,10,88,2.0,1.73,0.27
PFS,10,89,2.01,1.73,0.28
PFS,10,90,2.02,1.75,0.27
PFS,10,91,2.02,1.75,0.27
PFS,10,92,2.11,1.76,0.35
PFS,10,93,2.04,1.77,0.27
PFS,10,94,2.0,1.73,0.27
PFS,10,95,2.06,1.79,0.27
PFS,10,96,2.0,1.73,0.27
PFS,10,97,2.0,1.73,0.27
PFS,10,98,2.1,1.74,0.36
PFS,10,99,1.99,1.72,0.27
PFS,10,100,2.02,1.73,0.29
PFS,10,101,2.13,1.86,0.27
PFS,10,102,2.08,1.82,0.26
PFS,10,103,2.89,1.74,1.15
PFS,10,104,1.99,1.73,0.26
PFS,10,105,2.4,1.73,0.67
PFS,10,106,2.29,1.74,0.55
PFS,10,107,1.99,1.72,0.27
PFS,10,108,2.33,1.73,0.6
PFS,10,109,2.07,1.73,0.34
PFS,10,110,1.99,1.72,0.27
PFS,10,111,2.13,1.72,0.41
PFS,10,112,2.03,1.76,0.27
PFS,10,113,2.01,1.74,0.27
PFS,10,114,2.01,1.74,0.27
PFS,10,115,2.03,1.76,0.27
PFS,10,116,2.04,1.77,0.27
PFS,10,117,2.02,1.76,0.26
PFS,10,118,2.81,1.77,1.04
PFS,10,119,2.0,1.73,0.27
PFS,10,120,2.0,1.73,0.27
PFS,10,121,2.0,1.73,0.27
PFS,10,122,1.99,1.72,0.27
PFS,10,123,1.99,1.72,0.27
PFS,10,124,2.05,1.74,0.31
PFS,10,125,1.99,1.73,0.26
PFS,10,126,1.99,1.72,0.27
PFS,10,127,2.1,1.73,0.37
PFS,10,128,3.57,1.73,1.84
PFS,10,129,2.02,1.76,0.26
PFS,10,130,1.99,1.72,0.27
PFS,10,131,2.07,1.73,0.34
PFS,10,132,1.99,1.73,0.26
PFS,10,133,,,0.94
PFS,11,1,2.52,1.79,0.73
PFS,11,2,2.08,1.83,0.25
PFS,11,3,2.26,1.76,0.5
PFS,11,4,2.13,1.86,0.27
PFS,11,5,2.2,1.93,0.27
PFS,11,6,2.61,2.23,0.38
PFS,11,7,3.39,1.79,1.6
PFS,11,8,10.55,1.8,8.75
PFS,11,9,3.3,1.82,1.48
PFS,11,10,2.09,1.79,0.3
PFS,11,11,2.12,1.84,0.28
PFS,11,12,2.12,1.84,0.28
PFS,11,13,2.1,1.82,0.28
PFS,11,14,3.9,1.79,2.11
PFS,11,15,2.07,1.79,0.28
PFS,11,16,2.1,1.81,0.29
PFS,11,17,2.08,1.8,0.28
PFS,11,18,2.14,1.85,0.29
PFS,11,19,2.31,1.81,0.5
PFS,11,20,3.65,1.83,1.82
PFS,11,21,2.08,1.8,0.28
PFS,11,22,2.08,1.8,0.28
PFS,11,23,2.09,1.81,0.28
PFS,11,24,2.12,1.81,0.31
PFS,11,25,2.44,2.1,0.34
PFS,11,26,2.26,1.98,0.28
PFS,11,27,2.23,1.79,0.44
PFS,11,28,2.13,1.84,0.29
PFS,11,29,3.81,1.81,2.0
PFS,11,30,2.07,1.78,0.29
PFS,11,31,2.32,1.78,0.54
PFS,11,32,2.12,1.8,0.32
PFS,11,33,2.29,1.78,0.51
PFS,11,34,2.08,1.79,0.29
PFS,11,35,2.41,2.13,0.28
PFS,11,36,2.06,1.78,0.28
PFS,11,37,2.08,1.79,0.29
PFS,11,38,2.04,1.76,0.28
PFS,11,39,2.34,2.06,0.28
PFS,11,40,2.28,1.85,0.43
PFS,11,41,2.1,1.81,0.29
PFS,11,42,2.09,1.81,0.28
PFS,11,43,2.12,1.84,0.28
PFS,11,44,10.11,1.76,8.35
PFS,11,45,5.43,1.82,3.61
PFS,11,46,7.24,1.85,5.39
PFS,11,47,2.18,1.82,0.36
PFS,11,48,2.12,1.8,0.32
PFS,11,49,2.42,1.74,0.68
PFS,11,50,2.04,1.76,0.28
PFS,11,51,2.04,1.76,0.28
PFS,11,52,2.12,1.84,0.28
PFS,11,53,3.69,1.77,1.92
PFS,11,54,2.07,1.79,0.28
PFS,11,55,2.11,1.83,0.28
PFS,11,56,2.18,1.79,0.39
PFS,11,57,2.11,1.83,0.28
PFS,11,58,2.06,1.78,0.28
PFS,11,59,2.14,1.77,0.37
PFS,11,60,2.11,1.83,0.28
PFS,11,61,2.11,1.83,0.28
PFS,11,62,2.12,1.84,0.28
PFS,11,63,2.1,1.82,0.28
