Label,Earthquake id,Step id,Step total time,Non_io_time,IO time
1ppn-all-1sec,4,116,2.06,1.73,0.33
1ppn-all-1sec,4,117,2.09,1.75,0.34
1ppn-all-1sec,4,118,2.04,1.73,0.31
1ppn-all-1sec,4,119,2.07,1.73,0.34
1ppn-all-1sec,4,120,2.07,1.75,0.32
1ppn-all-1sec,4,121,2.09,1.74,0.35
1ppn-all-1sec,4,122,2.08,1.73,0.35
1ppn-all-1sec,4,123,2.05,1.77,0.28
1ppn-all-1sec,4,124,2.13,1.78,0.35
1ppn-all-1sec,4,125,2.08,1.76,0.32
1ppn-all-1sec,4,126,2.14,1.75,0.39
1ppn-all-1sec,4,127,2.21,1.81,0.4
1ppn-all-1sec,4,128,2.22,1.77,0.45
1ppn-all-1sec,4,129,2.13,1.73,0.4
1ppn-all-1sec,4,130,2.06,1.73,0.33
1ppn-all-1sec,4,131,2.04,1.75,0.29
1ppn-all-1sec,4,132,2.07,1.73,0.34
1ppn-all-1sec,4,133,,,0.38
1ppn-all-1sec,5,1,2.59,1.91,0.68
1ppn-all-1sec,5,2,2.1,1.76,0.34
1ppn-all-1sec,5,3,2.08,1.78,0.3
1ppn-all-1sec,5,4,2.07,1.74,0.33
1ppn-all-1sec,5,5,2.15,1.79,0.36
1ppn-all-1sec,5,6,2.16,1.8,0.36
1ppn-all-1sec,5,7,2.08,1.77,0.31
1ppn-all-1sec,5,8,2.11,1.73,0.38
1ppn-all-1sec,5,9,2.05,1.77,0.28
1ppn-all-1sec,5,10,2.16,1.74,0.42
1ppn-all-1sec,5,11,2.1,1.81,0.29
1ppn-all-1sec,5,12,2.09,1.81,0.28
1ppn-all-1sec,5,13,2.14,1.77,0.37
1ppn-all-1sec,5,14,2.12,1.75,0.37
1ppn-all-1sec,5,15,2.09,1.73,0.36
1ppn-all-1sec,5,16,2.11,1.75,0.36
1ppn-all-1sec,5,17,2.14,1.75,0.39
1ppn-all-1sec,5,18,2.15,1.78,0.37
1ppn-all-1sec,5,19,2.16,1.79,0.37
1ppn-all-1sec,5,20,2.04,1.73,0.31
1ppn-all-1sec,5,21,2.08,1.72,0.36
1ppn-all-1sec,5,22,2.13,1.77,0.36
1ppn-all-1sec,5,23,2.11,1.73,0.38
1ppn-all-1sec,5,24,2.04,1.75,0.29
1ppn-all-1sec,5,25,2.06,1.74,0.32
1ppn-all-1sec,5,26,2.14,1.78,0.36
1ppn-all-1sec,5,27,2.05,1.76,0.29
1ppn-all-1sec,5,28,2.15,1.77,0.38
1ppn-all-1sec,5,29,2.07,1.74,0.33
1ppn-all-1sec,5,30,2.08,1.77,0.31
1ppn-all-1sec,5,31,2.03,1.73,0.3
1ppn-all-1sec,5,32,2.19,1.76,0.43
1ppn-all-1sec,5,33,2.06,1.74,0.32
1ppn-all-1sec,5,34,2.11,1.75,0.36
1ppn-all-1sec,5,35,2.1,1.74,0.36
1ppn-all-1sec,5,36,2.14,1.78,0.36
1ppn-all-1sec,5,37,2.14,1.77,0.37
1ppn-all-1sec,5,38,2.09,1.75,0.34
1ppn-all-1sec,5,39,2.09,1.72,0.37
1ppn-all-1sec,5,40,2.08,1.73,0.35
1ppn-all-1sec,5,41,2.08,1.74,0.34
1ppn-all-1sec,5,42,2.08,1.73,0.35
1ppn-all-1sec,5,43,2.1,1.74,0.36
1ppn-all-1sec,5,44,2.08,1.74,0.34
1ppn-all-1sec,5,45,2.13,1.76,0.37
1ppn-all-1sec,5,46,2.09,1.73,0.36
1ppn-all-1sec,5,47,2.1,1.75,0.35
1ppn-all-1sec,5,48,2.12,1.77,0.35
1ppn-all-1sec,5,49,2.14,1.79,0.35
1ppn-all-1sec,5,50,2.04,1.74,0.3
1ppn-all-1sec,5,51,2.16,1.79,0.37
1ppn-all-1sec,5,52,2.17,1.77,0.4
1ppn-all-1sec,5,53,2.15,1.74,0.41
1ppn-all-1sec,5,54,2.07,1.72,0.35
1ppn-all-1sec,5,55,2.08,1.74,0.34
1ppn-all-1sec,5,56,2.11,1.75,0.36
1ppn-all-1sec,5,57,2.06,1.73,0.33
1ppn-all-1sec,5,58,2.09,1.73,0.36
1ppn-all-1sec,5,59,2.11,1.74,0.37
1ppn-all-1sec,5,60,2.11,1.76,0.35
1ppn-all-1sec,5,61,2.11,1.75,0.36
1ppn-all-1sec,5,62,2.12,1.78,0.34
1ppn-all-1sec,5,63,2.09,1.74,0.35
1ppn-all-1sec,5,64,2.06,1.78,0.28
1ppn-all-1sec,5,65,2.11,1.73,0.38
1ppn-all-1sec,5,66,2.09,1.72,0.37
1ppn-all-1sec,5,67,2.09,1.72,0.37
1ppn-all-1sec,5,68,2.05,1.72,0.33
1ppn-all-1sec,5,69,2.05,1.72,0.33
1ppn-all-1sec,5,70,2.07,1.74,0.33
1ppn-all-1sec,5,71,2.07,1.73,0.34
1ppn-all-1sec,5,72,2.08,1.73,0.35
1ppn-all-1sec,5,73,2.04,1.72,0.32
1ppn-all-1sec,5,74,2.04,1.76,0.28
1ppn-all-1sec,5,75,2.0,1.72,0.28
1ppn-all-1sec,5,76,2.18,1.77,0.41
1ppn-all-1sec,5,77,2.18,1.76,0.42
1ppn-all-1sec,5,78,2.12,1.75,0.37
1ppn-all-1sec,5,79,2.16,1.74,0.42
1ppn-all-1sec,5,80,2.12,1.79,0.33
1ppn-all-1sec,5,81,2.14,1.8,0.34
1ppn-all-1sec,5,82,2.03,1.73,0.3
1ppn-all-1sec,5,83,2.1,1.73,0.37
1ppn-all-1sec,5,84,2.06,1.73,0.33
1ppn-all-1sec,5,85,2.08,1.73,0.35
1ppn-all-1sec,5,86,2.08,1.73,0.35
1ppn-all-1sec,5,87,2.08,1.73,0.35
1ppn-all-1sec,5,88,2.06,1.73,0.33
1ppn-all-1sec,5,89,2.07,1.72,0.35
1ppn-all-1sec,5,90,2.07,1.74,0.33
1ppn-all-1sec,5,91,2.1,1.75,0.35
1ppn-all-1sec,5,92,2.07,1.72,0.35
1ppn-all-1sec,5,93,2.01,1.73,0.28
1ppn-all-1sec,5,94,2.08,1.73,0.35
1ppn-all-1sec,5,95,2.09,1.73,0.36
1ppn-all-1sec,5,96,2.01,1.73,0.28
1ppn-all-1sec,5,97,2.1,1.75,0.35
1ppn-all-1sec,5,98,2.07,1.74,0.33
1ppn-all-1sec,5,99,2.12,1.77,0.35
1ppn-all-1sec,5,100,2.09,1.74,0.35
1ppn-all-1sec,5,101,2.09,1.75,0.34
1ppn-all-1sec,5,102,2.06,1.77,0.29
1ppn-all-1sec,5,103,2.07,1.74,0.33
1ppn-all-1sec,5,104,2.09,1.73,0.36
1ppn-all-1sec,5,105,2.09,1.77,0.32
1ppn-all-1sec,5,106,2.17,1.75,0.42
1ppn-all-1sec,5,107,2.16,1.74,0.42
1ppn-all-1sec,5,108,2.15,1.74,0.41
1ppn-all-1sec,5,109,2.07,1.73,0.34
1ppn-all-1sec,5,110,2.1,1.78,0.32
1ppn-all-1sec,5,111,2.04,1.73,0.31
1ppn-all-1sec,5,112,2.03,1.74,0.29
1ppn-all-1sec,5,113,2.09,1.73,0.36
1ppn-all-1sec,5,114,2.05,1.72,0.33
1ppn-all-1sec,5,115,2.09,1.72,0.37
1ppn-all-1sec,5,116,2.03,1.73,0.3
1ppn-all-1sec,5,117,2.0,1.73,0.27
1ppn-all-1sec,5,118,2.08,1.73,0.35
1ppn-all-1sec,5,119,2.01,1.73,0.28
1ppn-all-1sec,5,120,2.11,1.77,0.34
1ppn-all-1sec,5,121,2.12,1.75,0.37
1ppn-all-1sec,5,122,2.09,1.76,0.33
1ppn-all-1sec,5,123,2.06,1.73,0.33
1ppn-all-1sec,5,124,2.1,1.76,0.34
1ppn-all-1sec,5,125,2.07,1.8,0.27
1ppn-all-1sec,5,126,2.18,1.78,0.4
1ppn-all-1sec,5,127,2.15,1.78,0.37
1ppn-all-1sec,5,128,2.21,1.81,0.4
1ppn-all-1sec,5,129,2.13,1.73,0.4
1ppn-all-1sec,5,130,2.11,1.73,0.38
1ppn-all-1sec,5,131,2.34,1.73,0.61
1ppn-all-1sec,5,132,2.46,1.72,0.74
1ppn-all-1sec,5,133,,,0.3
1ppn-all-1sec,6,1,2.64,1.97,0.67
1ppn-all-1sec,6,2,2.03,1.75,0.28
1ppn-all-1sec,6,3,2.0,1.73,0.27
1ppn-all-1sec,6,4,2.0,1.73,0.27
1ppn-all-1sec,6,5,2.15,1.83,0.32
1ppn-all-1sec,6,6,2.18,1.84,0.34
1ppn-all-1sec,6,7,2.07,1.76,0.31
1ppn-all-1sec,6,8,2.09,1.74,0.35
1ppn-all-1sec,6,9,2.03,1.75,0.28
1ppn-all-1sec,6,10,2.15,1.74,0.41
1ppn-all-1sec,6,11,2.09,1.81,0.28
1ppn-all-1sec,6,12,2.12,1.83,0.29
1ppn-all-1sec,6,13,2.14,1.79,0.35
1ppn-all-1sec,6,14,2.08,1.74,0.34
1ppn-all-1sec,6,15,2.05,1.74,0.31
1ppn-all-1sec,6,16,2.09,1.74,0.35
1ppn-all-1sec,6,17,2.13,1.76,0.37
1ppn-all-1sec,6,18,2.13,1.79,0.34
1ppn-all-1sec,6,19,2.18,1.81,0.37
1ppn-all-1sec,6,20,2.09,1.74,0.35
1ppn-all-1sec,6,21,2.11,1.73,0.38
1ppn-all-1sec,6,22,2.16,1.78,0.38
1ppn-all-1sec,6,23,2.1,1.73,0.37
1ppn-all-1sec,6,24,2.03,1.74,0.29
1ppn-all-1sec,6,25,2.1,1.73,0.37
1ppn-all-1sec,6,26,2.16,1.78,0.38
1ppn-all-1sec,6,27,2.15,1.79,0.36
1ppn-all-1sec,6,28,2.09,1.76,0.33
1ppn-all-1sec,6,29,2.07,1.73,0.34
1ppn-all-1sec,6,30,2.15,1.81,0.34
1ppn-all-1sec,6,31,2.15,1.73,0.42
1ppn-all-1sec,6,32,2.17,1.77,0.4
1ppn-all-1sec,6,33,2.02,1.74,0.28
1ppn-all-1sec,6,34,2.08,1.73,0.35
1ppn-all-1sec,6,35,2.08,1.73,0.35
1ppn-all-1sec,6,36,2.13,1.79,0.34
1ppn-all-1sec,6,37,2.15,1.79,0.36
1ppn-all-1sec,6,38,2.06,1.74,0.32
1ppn-all-1sec,6,39,2.08,1.73,0.35
1ppn-all-1sec,6,40,2.03,1.73,0.3
1ppn-all-1sec,6,41,2.09,1.73,0.36
1ppn-all-1sec,6,42,2.07,1.73,0.34
1ppn-all-1sec,6,43,2.08,1.74,0.34
1ppn-all-1sec,6,44,2.19,1.74,0.45
1ppn-all-1sec,6,45,2.11,1.74,0.37
1ppn-all-1sec,6,46,2.09,1.73,0.36
1ppn-all-1sec,6,47,2.03,1.73,0.3
1ppn-all-1sec,6,48,2.12,1.79,0.33
1ppn-all-1sec,6,49,2.17,1.8,0.37
1ppn-all-1sec,6,50,2.03,1.75,0.28
1ppn-all-1sec,6,51,2.13,1.79,0.34
1ppn-all-1sec,6,52,2.2,1.78,0.42
1ppn-all-1sec,6,53,2.11,1.74,0.37
1ppn-all-1sec,6,54,2.1,1.73,0.37
1ppn-all-1sec,6,55,2.06,1.73,0.33
1ppn-all-1sec,6,56,2.05,1.73,0.32
1ppn-all-1sec,6,57,2.11,1.74,0.37
1ppn-all-1sec,6,58,2.08,1.74,0.34
1ppn-all-1sec,6,59,2.08,1.74,0.34
1ppn-all-1sec,6,60,2.08,1.74,0.34
1ppn-all-1sec,6,61,2.1,1.73,0.37
1ppn-all-1sec,6,62,2.13,1.79,0.34
1ppn-all-1sec,6,63,2.06,1.74,0.32
1ppn-all-1sec,6,64,2.06,1.78,0.28
1ppn-all-1sec,6,65,2.08,1.72,0.36
1ppn-all-1sec,6,66,2.08,1.74,0.34
1ppn-all-1sec,6,67,2.06,1.72,0.34
1ppn-all-1sec,6,68,2.06,1.73,0.33
1ppn-all-1sec,6,69,2.07,1.73,0.34
1ppn-all-1sec,6,70,2.05,1.73,0.32
1ppn-all-1sec,6,71,2.09,1.74,0.35
1ppn-all-1sec,6,72,2.07,1.74,0.33
1ppn-all-1sec,6,73,2.09,1.73,0.36
1ppn-all-1sec,6,74,2.06,1.74,0.32
1ppn-all-1sec,6,75,2.0,1.73,0.27
1ppn-all-1sec,6,76,2.13,1.79,0.34
1ppn-all-1sec,6,77,2.14,1.74,0.4
1ppn-all-1sec,6,78,2.08,1.74,0.34
1ppn-all-1sec,6,79,2.09,1.74,0.35
1ppn-all-1sec,6,80,2.11,1.8,0.31
1ppn-all-1sec,6,81,2.16,1.81,0.35
1ppn-all-1sec,6,82,2.08,1.72,0.36
1ppn-all-1sec,6,83,2.1,1.73,0.37
1ppn-all-1sec,6,84,2.04,1.73,0.31
1ppn-all-1sec,6,85,2.04,1.73,0.31
1ppn-all-1sec,6,86,2.07,1.72,0.35
1ppn-all-1sec,6,87,2.06,1.73,0.33
1ppn-all-1sec,6,88,2.11,1.74,0.37
1ppn-all-1sec,6,89,2.06,1.73,0.33
1ppn-all-1sec,6,90,2.06,1.73,0.33
1ppn-all-1sec,6,91,2.07,1.74,0.33
1ppn-all-1sec,6,92,2.07,1.73,0.34
1ppn-all-1sec,6,93,2.05,1.73,0.32
1ppn-all-1sec,6,94,2.04,1.73,0.31
1ppn-all-1sec,6,95,2.05,1.73,0.32
1ppn-all-1sec,6,96,2.07,1.72,0.35
1ppn-all-1sec,6,97,2.03,1.76,0.27
1ppn-all-1sec,6,98,2.03,1.72,0.31
1ppn-all-1sec,6,99,2.13,1.79,0.34
1ppn-all-1sec,6,100,2.03,1.72,0.31
1ppn-all-1sec,6,101,2.11,1.77,0.34
1ppn-all-1sec,6,102,2.14,1.81,0.33
1ppn-all-1sec,6,103,2.04,1.77,0.27
1ppn-all-1sec,6,104,2.05,1.73,0.32
1ppn-all-1sec,6,105,2.15,1.79,0.36
1ppn-all-1sec,6,106,2.19,1.76,0.43
1ppn-all-1sec,6,107,2.12,1.72,0.4
1ppn-all-1sec,6,108,2.12,1.75,0.37
1ppn-all-1sec,6,109,2.09,1.73,0.36
1ppn-all-1sec,6,110,2.12,1.8,0.32
1ppn-all-1sec,6,111,2.13,1.73,0.4
1ppn-all-1sec,6,112,2.1,1.75,0.35
1ppn-all-1sec,6,113,2.07,1.74,0.33
1ppn-all-1sec,6,114,2.05,1.73,0.32
1ppn-all-1sec,6,115,2.04,1.73,0.31
1ppn-all-1sec,6,116,2.06,1.72,0.34
1ppn-all-1sec,6,117,2.01,1.73,0.28
1ppn-all-1sec,6,118,2.08,1.72,0.36
1ppn-all-1sec,6,119,2.06,1.72,0.34
1ppn-all-1sec,6,120,2.1,1.77,0.33
1ppn-all-1sec,6,121,2.05,1.72,0.33
1ppn-all-1sec,6,122,2.08,1.76,0.32
1ppn-all-1sec,6,123,2.05,1.73,0.32
1ppn-all-1sec,6,124,2.11,1.77,0.34
1ppn-all-1sec,6,125,2.08,1.81,0.27
1ppn-all-1sec,6,126,2.14,1.75,0.39
1ppn-all-1sec,6,127,2.13,1.76,0.37
1ppn-all-1sec,6,128,2.16,1.76,0.4
1ppn-all-1sec,6,129,2.09,1.74,0.35
1ppn-all-1sec,6,130,2.13,1.73,0.4
1ppn-all-1sec,6,131,2.09,1.74,0.35
1ppn-all-1sec,6,132,2.06,1.73,0.33
1ppn-all-1sec,6,133,,,0.35
1ppn-all-1sec,7,1,2.63,1.95,0.68
1ppn-all-1sec,7,2,2.03,1.75,0.28
1ppn-all-1sec,7,3,2.02,1.74,0.28
1ppn-all-1sec,7,4,2.0,1.73,0.27
1ppn-all-1sec,7,5,2.16,1.81,0.35
1ppn-all-1sec,7,6,2.19,1.86,0.33
1ppn-all-1sec,7,7,2.13,1.78,0.35
1ppn-all-1sec,7,8,2.1,1.75,0.35
1ppn-all-1sec,7,9,2.03,1.75,0.28
1ppn-all-1sec,7,10,2.09,1.74,0.35
1ppn-all-1sec,7,11,2.13,1.8,0.33
1ppn-all-1sec,7,12,2.12,1.84,0.28
1ppn-all-1sec,7,13,2.15,1.78,0.37
1ppn-all-1sec,7,14,2.03,1.74,0.29
1ppn-all-1sec,7,15,2.12,1.74,0.38
1ppn-all-1sec,7,16,2.12,1.73,0.39
1ppn-all-1sec,7,17,2.12,1.75,0.37
1ppn-all-1sec,7,18,2.18,1.79,0.39
1ppn-all-1sec,7,19,2.11,1.81,0.3
1ppn-all-1sec,7,20,2.07,1.74,0.33
1ppn-all-1sec,7,21,2.08,1.73,0.35
1ppn-all-1sec,7,22,2.1,1.77,0.33
1ppn-all-1sec,7,23,2.13,1.74,0.39
1ppn-all-1sec,7,24,2.04,1.75,0.29
1ppn-all-1sec,7,25,2.04,1.73,0.31
1ppn-all-1sec,7,26,2.15,1.78,0.37
1ppn-all-1sec,7,27,2.09,1.79,0.3
1ppn-all-1sec,7,28,2.14,1.77,0.37
1ppn-all-1sec,7,29,2.03,1.74,0.29
1ppn-all-1sec,7,30,2.13,1.79,0.34
1ppn-all-1sec,7,31,2.04,1.74,0.3
1ppn-all-1sec,7,32,2.12,1.76,0.36
1ppn-all-1sec,7,33,2.08,1.75,0.33
1ppn-all-1sec,7,34,2.07,1.73,0.34
1ppn-all-1sec,7,35,2.04,1.73,0.31
1ppn-all-1sec,7,36,2.14,1.78,0.36
1ppn-all-1sec,7,37,2.07,1.78,0.29
1ppn-all-1sec,7,38,2.11,1.75,0.36
1ppn-all-1sec,7,39,2.06,1.73,0.33
1ppn-all-1sec,7,40,2.03,1.73,0.3
1ppn-all-1sec,7,41,2.09,1.73,0.36
1ppn-all-1sec,7,42,2.1,1.73,0.37
1ppn-all-1sec,7,43,2.11,1.74,0.37
1ppn-all-1sec,7,44,2.07,1.74,0.33
1ppn-all-1sec,7,45,2.13,1.76,0.37
1ppn-all-1sec,7,46,2.1,1.73,0.37
1ppn-all-1sec,7,47,2.07,1.73,0.34
1ppn-all-1sec,7,48,2.13,1.77,0.36
1ppn-all-1sec,7,49,2.19,1.78,0.41
1ppn-all-1sec,7,50,2.11,1.74,0.37
1ppn-all-1sec,7,51,2.12,1.76,0.36
1ppn-all-1sec,7,52,2.12,1.76,0.36
1ppn-all-1sec,7,53,2.12,1.75,0.37
1ppn-all-1sec,7,54,2.1,1.73,0.37
1ppn-all-1sec,7,55,2.04,1.72,0.32
1ppn-all-1sec,7,56,2.09,1.74,0.35
1ppn-all-1sec,7,57,2.09,1.73,0.36
1ppn-all-1sec,7,58,2.01,1.73,0.28
1ppn-all-1sec,7,59,2.1,1.74,0.36
1ppn-all-1sec,7,60,2.12,1.76,0.36
1ppn-all-1sec,7,61,2.1,1.75,0.35
1ppn-all-1sec,7,62,2.09,1.76,0.33
1ppn-all-1sec,7,63,2.09,1.76,0.33
1ppn-all-1sec,7,64,2.13,1.81,0.32
1ppn-all-1sec,7,65,2.13,1.77,0.36
1ppn-all-1sec,7,66,2.09,1.77,0.32
1ppn-all-1sec,7,67,2.09,1.73,0.36
1ppn-all-1sec,7,68,2.08,1.73,0.35
1ppn-all-1sec,7,69,2.08,1.73,0.35
1ppn-all-1sec,7,70,2.12,1.75,0.37
1ppn-all-1sec,7,71,2.1,1.73,0.37
1ppn-all-1sec,7,72,2.08,1.74,0.34
1ppn-all-1sec,7,73,2.1,1.75,0.35
1ppn-all-1sec,7,74,2.03,1.74,0.29
1ppn-all-1sec,7,75,1.99,1.72,0.27
1ppn-all-1sec,7,76,2.17,1.79,0.38
1ppn-all-1sec,7,77,2.15,1.76,0.39
1ppn-all-1sec,7,78,2.14,1.73,0.41
1ppn-all-1sec,7,79,2.16,1.75,0.41
1ppn-all-1sec,7,80,2.14,1.78,0.36
1ppn-all-1sec,7,81,2.09,1.81,0.28
1ppn-all-1sec,7,82,2.02,1.73,0.29
1ppn-all-1sec,7,83,2.06,1.73,0.33
1ppn-all-1sec,7,84,2.08,1.74,0.34
1ppn-all-1sec,7,85,2.05,1.73,0.32
1ppn-all-1sec,7,86,2.06,1.72,0.34
1ppn-all-1sec,7,87,2.01,1.74,0.27
1ppn-all-1sec,7,88,2.08,1.75,0.33
1ppn-all-1sec,7,89,2.07,1.72,0.35
1ppn-all-1sec,7,90,2.08,1.74,0.34
1ppn-all-1sec,7,91,2.06,1.74,0.32
1ppn-all-1sec,7,92,2.05,1.72,0.33
1ppn-all-1sec,7,93,2.06,1.73,0.33
1ppn-all-1sec,7,94,2.06,1.73,0.33
1ppn-all-1sec,7,95,2.07,1.73,0.34
1ppn-all-1sec,7,96,2.01,1.73,0.28
1ppn-all-1sec,7,97,2.08,1.76,0.32
1ppn-all-1sec,7,98,2.09,1.74,0.35
1ppn-all-1sec,7,99,2.1,1.79,0.31
1ppn-all-1sec,7,100,2.11,1.73,0.38
1ppn-all-1sec,7,101,2.1,1.76,0.34
1ppn-all-1sec,7,102,2.09,1.79,0.3
1ppn-all-1sec,7,103,2.06,1.77,0.29
1ppn-all-1sec,7,104,2.11,1.77,0.34
1ppn-all-1sec,7,105,2.03,1.76,0.27
1ppn-all-1sec,7,106,2.19,1.79,0.4
1ppn-all-1sec,7,107,2.12,1.74,0.38
1ppn-all-1sec,7,108,2.11,1.75,0.36
1ppn-all-1sec,7,109,2.18,1.73,0.45
1ppn-all-1sec,7,110,2.22,1.78,0.44
1ppn-all-1sec,7,111,2.1,1.73,0.37
1ppn-all-1sec,7,112,2.03,1.76,0.27
1ppn-all-1sec,7,113,2.16,1.76,0.4
1ppn-all-1sec,7,114,2.07,1.73,0.34
1ppn-all-1sec,7,115,2.08,1.74,0.34
1ppn-all-1sec,7,116,2.14,1.73,0.41
1ppn-all-1sec,7,117,2.04,1.73,0.31
1ppn-all-1sec,7,118,2.06,1.73,0.33
1ppn-all-1sec,7,119,2.04,1.75,0.29
1ppn-all-1sec,7,120,2.09,1.75,0.34
1ppn-all-1sec,7,121,2.07,1.74,0.33
1ppn-all-1sec,7,122,2.09,1.76,0.33
1ppn-all-1sec,7,123,2.03,1.74,0.29
1ppn-all-1sec,7,124,2.09,1.76,0.33
1ppn-all-1sec,7,125,2.21,1.79,0.42
1ppn-all-1sec,7,126,2.16,1.77,0.39
1ppn-all-1sec,7,127,2.21,1.76,0.45
1ppn-all-1sec,7,128,2.2,1.78,0.42
1ppn-all-1sec,7,129,2.15,1.74,0.41
1ppn-all-1sec,7,130,2.16,1.74,0.42
1ppn-all-1sec,7,131,2.92,1.73,1.19
1ppn-all-1sec,7,132,2.54,1.73,0.81
1ppn-all-1sec,7,133,,,0.44
1ppn-all-1sec,8,1,2.62,1.94,0.68
1ppn-all-1sec,8,2,2.04,1.77,0.27
1ppn-all-1sec,8,3,2.04,1.74,0.3
1ppn-all-1sec,8,4,2.08,1.73,0.35
1ppn-all-1sec,8,5,2.12,1.81,0.31
1ppn-all-1sec,8,6,2.19,1.85,0.34
1ppn-all-1sec,8,7,2.08,1.77,0.31
1ppn-all-1sec,8,8,2.11,1.74,0.37
1ppn-all-1sec,8,9,2.11,1.75,0.36
1ppn-all-1sec,8,10,2.12,1.74,0.38
1ppn-all-1sec,8,11,2.16,1.8,0.36
1ppn-all-1sec,8,12,2.23,1.87,0.36
1ppn-all-1sec,8,13,2.11,1.77,0.34
1ppn-all-1sec,8,14,2.14,1.75,0.39
1ppn-all-1sec,8,15,2.12,1.74,0.38
1ppn-all-1sec,8,16,2.13,1.74,0.39
1ppn-all-1sec,8,17,2.03,1.75,0.28
1ppn-all-1sec,8,18,2.23,1.78,0.45
1ppn-all-1sec,8,19,2.18,1.8,0.38
1ppn-all-1sec,8,20,2.07,1.74,0.33
1ppn-all-1sec,8,21,2.11,1.74,0.37
1ppn-all-1sec,8,22,2.14,1.77,0.37
1ppn-all-1sec,8,23,2.08,1.74,0.34
1ppn-all-1sec,8,24,2.05,1.74,0.31
1ppn-all-1sec,8,25,2.1,1.73,0.37
1ppn-all-1sec,8,26,2.07,1.79,0.28
1ppn-all-1sec,8,27,2.13,1.8,0.33
1ppn-all-1sec,8,28,2.18,1.78,0.4
1ppn-all-1sec,8,29,2.13,1.77,0.36
1ppn-all-1sec,8,30,2.05,1.77,0.28
1ppn-all-1sec,8,31,2.16,1.75,0.41
1ppn-all-1sec,8,32,2.14,1.78,0.36
1ppn-all-1sec,8,33,2.03,1.74,0.29
1ppn-all-1sec,8,34,2.06,1.73,0.33
1ppn-all-1sec,8,35,2.09,1.73,0.36
1ppn-all-1sec,8,36,2.12,1.79,0.33
1ppn-all-1sec,8,37,2.1,1.81,0.29
1ppn-all-1sec,8,38,2.09,1.74,0.35
1ppn-all-1sec,8,39,2.08,1.74,0.34
1ppn-all-1sec,8,40,2.02,1.74,0.28
1ppn-all-1sec,8,41,2.1,1.73,0.37
1ppn-all-1sec,8,42,2.06,1.73,0.33
1ppn-all-1sec,8,43,2.09,1.74,0.35
1ppn-all-1sec,8,44,2.07,1.75,0.32
1ppn-all-1sec,8,45,2.09,1.75,0.34
1ppn-all-1sec,8,46,2.06,1.74,0.32
1ppn-all-1sec,8,47,2.07,1.74,0.33
1ppn-all-1sec,8,48,2.19,1.79,0.4
1ppn-all-1sec,8,49,2.15,1.8,0.35
1ppn-all-1sec,8,50,2.04,1.76,0.28
1ppn-all-1sec,8,51,2.16,1.84,0.32
1ppn-all-1sec,8,52,2.22,1.82,0.4
1ppn-all-1sec,8,53,2.13,1.74,0.39
1ppn-all-1sec,8,54,2.05,1.73,0.32
1ppn-all-1sec,8,55,2.09,1.74,0.35
1ppn-all-1sec,8,56,2.08,1.74,0.34
1ppn-all-1sec,8,57,2.01,1.74,0.27
1ppn-all-1sec,8,58,2.09,1.74,0.35
1ppn-all-1sec,8,59,2.05,1.75,0.3
1ppn-all-1sec,8,60,2.11,1.75,0.36
1ppn-all-1sec,8,61,2.11,1.75,0.36
1ppn-all-1sec,8,62,2.13,1.78,0.35
1ppn-all-1sec,8,63,2.08,1.74,0.34
1ppn-all-1sec,8,64,2.1,1.77,0.33
1ppn-all-1sec,8,65,2.08,1.73,0.35
1ppn-all-1sec,8,66,2.05,1.74,0.31
1ppn-all-1sec,8,67,2.07,1.73,0.34
1ppn-all-1sec,8,68,2.0,1.73,0.27
1ppn-all-1sec,8,69,2.03,1.73,0.3
1ppn-all-1sec,8,70,2.1,1.74,0.36
1ppn-all-1sec,8,71,2.09,1.74,0.35
1ppn-all-1sec,8,72,2.04,1.73,0.31
1ppn-all-1sec,8,73,2.06,1.74,0.32
1ppn-all-1sec,8,74,2.05,1.75,0.3
1ppn-all-1sec,8,75,2.0,1.74,0.26
1ppn-all-1sec,8,76,2.17,1.78,0.39
1ppn-all-1sec,8,77,2.21,1.78,0.43
1ppn-all-1sec,8,78,2.14,1.74,0.4
1ppn-all-1sec,8,79,2.09,1.75,0.34
1ppn-all-1sec,8,80,2.13,1.78,0.35
1ppn-all-1sec,8,81,2.15,1.81,0.34
1ppn-all-1sec,8,82,2.02,1.75,0.27
1ppn-all-1sec,8,83,2.08,1.74,0.34
1ppn-all-1sec,8,84,2.06,1.73,0.33
1ppn-all-1sec,8,85,2.05,1.74,0.31
1ppn-all-1sec,8,86,2.06,1.72,0.34
1ppn-all-1sec,8,87,2.07,1.74,0.33
1ppn-all-1sec,8,88,2.06,1.74,0.32
1ppn-all-1sec,8,89,2.07,1.73,0.34
1ppn-all-1sec,8,90,2.07,1.74,0.33
1ppn-all-1sec,8,91,2.02,1.74,0.28
1ppn-all-1sec,8,92,2.07,1.73,0.34
1ppn-all-1sec,8,93,2.05,1.73,0.32
1ppn-all-1sec,8,94,2.08,1.74,0.34
1ppn-all-1sec,8,95,2.08,1.74,0.34
1ppn-all-1sec,8,96,2.09,1.74,0.35
1ppn-all-1sec,8,97,2.09,1.76,0.33
1ppn-all-1sec,8,98,2.08,1.74,0.34
1ppn-all-1sec,8,99,2.11,1.77,0.34
1ppn-all-1sec,8,100,2.07,1.74,0.33
1ppn-all-1sec,8,101,2.16,1.75,0.41
